414382,30494,39
414385,31935,39
414386,27542,39
414387,28371,39
414388,28993,39
414393,31127,39
414402,27731,39
414404,30569,39
414405,29452,39
414407,28078,39
414410,28634,39
414412,26548,39
414413,29299,39
414430,30204,39
414431,33101,39
414432,28603,39
414438,29290,39
414444,29539,39
414446,27051,39
414454,30586,39
414464,29180,39
414471,27179,39
414485,29493,39
414503,31311,39
414512,29849,39
414529,26990,39
414533,29677,39
414533,30349,39
414533,30674,39
414534,30757,39
414555,28885,39
414560,28287,39
414575,27370,39
414575,33419,39
414576,29509,39
414583,27320,39
414590,29405,39
414590,30049,39
414593,28717,39
414600,28567,39
414601,28610,39
414601,27716,39
414605,29045,39
414614,32458,39
414617,30206,39
414621,31376,39
414622,29046,39
414627,30240,39
414628,29242,39
414632,31391,39
414634,30033,39
414636,29221,39
414637,30490,39
414637,27761,39
414643,28287,39
414646,33600,39
414647,26396,39
414651,31949,39
414655,30009,39
414658,27950,39
414658,28983,39
414659,29983,39
414664,29248,39
414669,29042,39
414670,30872,39
414672,29704,39
414673,28587,39
414675,28214,39
414677,30291,39
414688,27784,39
414691,30706,39
414694,29104,39
414705,29774,39
414705,31371,39
414706,29240,39
414710,28457,39
414711,29818,39
414712,30690,39
414716,28803,39
414718,31671,39
414718,27558,39
414719,31679,39
414721,30562,39
414723,31424,39
414726,31179,39
414735,30188,39
414737,31120,39
414743,30347,39
414744,31709,39
414750,28904,39
414755,29462,39
414760,30062,39
414762,31884,39
414765,29582,39
414767,29251,39
414771,30969,39
414776,30036,39
414776,31347,39
414782,31711,39
414787,32043,39
414795,30825,39
414795,30188,39
414796,30055,39
414796,28529,39
414803,29844,39
414804,27749,39
414805,29470,39
414805,32128,39
414807,29670,39
414808,31243,39
414816,30218,39
414819,28185,39
414824,29689,39
414833,25391,39
414846,36131,39
414848,30386,39
414849,32426,39
414850,27350,39
414851,28016,39
414851,27647,39
414859,30064,39
414864,30328,39
414866,29986,39
414869,29964,39
414870,30445,39
414876,28044,39
414877,30528,39
414882,29177,39
414882,28341,39
414887,30275,39
414888,29810,39
414892,26690,39
414893,28974,39
414898,30601,39
414899,31582,39
414901,28444,39
414902,30481,39
414905,30283,39
414910,27935,39
414913,29936,39
414915,27025,39
414922,28385,39
414926,31297,39
414933,31108,39
414938,30429,39
414950,29776,39
414951,29671,39
414952,30763,39
414952,29183,39
414956,31121,39
414964,27254,39
414969,29995,39
414970,26388,39
414971,33227,39
414972,31824,39
414973,29068,39
414978,28941,39
414979,29394,39
414980,30957,39
414982,29720,39
414983,30946,39
414991,31961,39
414991,30541,39
414998,29460,39
415000,31449,39
415001,30235,39
415004,28734,39
415013,29534,39
415016,33052,39
415023,31560,39
415027,28858,39
415029,30714,39
415046,26863,39
415054,28738,39
415055,29474,39
415061,29254,39
415062,28934,39
415068,28737,39
415072,29970,39
415077,28533,39
415086,31759,39
415093,30458,39
415098,30953,39
415098,31435,39
415102,31427,39
415109,29860,39
415111,27407,39
415125,31014,39
415128,29195,39
415135,31218,39
415141,29438,39
415144,31045,39
415146,30584,39
415147,31114,39
415150,29644,39
415151,29615,39
415151,27016,39
415151,30601,39
415170,29178,39
415170,29721,39
415179,28758,39
415183,27415,39
415194,29639,39
415195,30135,39
415206,32608,39
415208,30694,39
415212,29632,39
415215,32191,39
415218,29000,39
415221,30879,39
415221,27983,39
415222,28581,39
415227,30806,39
415234,31325,39
415248,29514,39
415249,29061,39
415249,30258,39
415250,28209,39
415252,29979,39
415252,29510,39
415253,30820,39
415258,28045,39
415263,28776,39
415266,28265,39
415277,31042,39
415287,29378,39
415289,30879,39
415289,31524,39
415298,30025,39
415303,29924,39
415315,30967,39
415319,31825,39
415321,29496,39
415321,31669,39
415322,28822,39
415326,30192,39
415328,29040,39
415330,28051,39
415330,27505,39
415331,28924,39
415347,27491,39
415348,29966,39
415351,28010,39
415353,30562,39
415353,31044,39
415354,29186,39
415357,31894,39
415359,31739,39
415360,30225,39
415361,26908,39
415365,33191,39
415382,30277,39
415393,31765,39
415393,30328,39
415400,32096,39
415408,33019,39
415412,31823,39
415414,32015,39
415415,28791,39
415417,28267,39
415420,26856,39
415430,33137,39
415435,28104,39
415436,30441,39
415436,27863,39
415443,28851,39
415451,28417,39
415460,29155,39
415469,27886,39
415470,27888,39
415470,29700,39
415471,27122,39
415483,30788,39
415489,30603,39
415490,28910,39
415494,28407,39
415499,28263,39
415502,29960,39
415514,29949,39
415514,27812,39
415515,30002,39
415518,28039,39
415522,32190,39
415524,29379,39
415524,32241,39
415524,29756,39
415525,32943,39
415525,32001,39
415527,28462,39
415528,30170,39
415537,31006,39
415542,33731,39
415544,29531,39
415544,30154,39
415545,30658,39
415548,29913,39
415549,29799,39
415551,28541,39
415552,29981,39
415553,30440,39
415562,30887,39
415567,29858,39
415572,29044,39
415575,29298,39
415578,30107,39
415581,28412,39
415592,31888,39
415593,29153,39
415594,32742,39
415598,28892,39
415603,31333,39
415609,28230,39
415613,31798,39
415613,29576,39
415627,29585,39
415629,31189,39
415632,29837,39
415633,30775,39
415641,29304,39
415641,30713,39
415644,28783,39
415646,30447,39
415654,29637,39
415655,29743,39
415655,27732,39
415655,30192,39
415659,29937,39
415665,28467,39
415665,31110,39
415666,29817,39
415670,29327,39
415681,30530,39
415689,31563,39
415696,30725,39
415708,32426,39
415712,27649,39
415723,29741,39
415724,27992,39
415738,30184,39
415739,29054,39
415741,30158,39
415744,29503,39
415750,29000,39
415757,30833,39
415760,29889,39
415761,28745,39
415762,31723,39
415765,30838,39
415773,28065,39
415785,28455,39
415787,28099,39
415796,28612,39
415797,31787,39
415798,27734,39
415802,30241,39
415802,32378,39
415808,29076,39
415812,31417,39
415816,28202,39
415817,29127,39
415818,30286,39
415819,30624,39
415825,31833,39
415826,31392,39
415829,31102,39
415831,30366,39
415843,31045,39
415847,31323,39
415847,29884,39
415855,29262,39
415858,27951,39
415859,29655,39
415863,30390,39
415865,28230,39
415866,29078,39
415881,27819,39
415885,28510,39
415903,28412,39
415909,29351,39
415915,26997,39
415947,31560,39
415953,28553,39
415962,27517,39
415976,29624,39
415984,30096,39
415988,30423,39
416007,28327,39
416011,28269,39
416025,30534,39
416048,28748,39
416050,27763,39
416069,30480,39
416076,29804,39
416081,29506,39
416111,31005,39
416115,28731,39
416117,26736,39
416119,26588,39
416126,31239,39
416136,29636,39
416152,30374,39
416166,30730,39
416170,28599,39
416180,29454,39
416188,28930,39
416191,28547,39
416199,26614,39
416224,29454,39
416230,32451,39
416239,33264,39
416241,27420,39
416247,27156,39
416272,31568,39
416274,27587,39
416274,24730,39
416277,32105,39
416279,28604,39
416280,31580,39
416291,28246,39
416303,28949,39
416322,29280,39
416323,29710,39
416325,28593,39
416353,28883,39
416378,28472,39
416385,29307,39
416392,29371,39
416393,28713,39
416402,31681,39
416429,32049,39
416442,28935,39
416477,29206,39
416489,32419,39
416493,29286,39
416494,30003,39
416502,27096,39
416510,31400,39
416552,28854,39
416559,29072,39
416560,30167,39
416577,27639,39
416579,32021,39
416582,31144,39
416588,28901,39
416616,31499,39
416635,27757,39
416636,31346,39
416665,29793,39
416677,27903,39
416700,30774,39
416703,26776,39
416728,29804,39
416738,30285,39
416759,29460,39
416781,29310,39
416808,29446,39
416810,27679,39
416812,30686,39
416835,29324,39
416840,30865,39
416844,29473,39
416856,29206,39
416860,30544,39
416887,29071,39
416910,30214,39
416911,30561,39
416927,31806,39
416932,30530,39
416953,28731,39
416970,29666,39
416972,27450,39
416988,28993,39
416990,29501,39
417011,29357,39
417025,29034,39
417033,32447,39
417056,28307,39
417058,28525,39
417059,30181,39
417075,27765,39
417082,29460,39
417084,31305,39
417115,31023,39
417169,28653,39
417176,28819,39
417178,28393,39
417206,29155,39
417210,30124,39
417215,28980,39
417223,28480,39
417228,31383,39
417231,28393,39
417244,31399,39
417254,29295,39
417273,28871,39
417273,29379,39
417345,28566,39
417351,28168,39
417356,29371,39
417359,31625,39
417361,27904,39
417376,27763,39
417406,31465,39
417409,32054,39
417440,29485,39
417445,28914,39
417450,31610,39
417466,30987,39
417486,27610,39
417497,31884,39
417501,26929,39
417511,27644,39
417524,28413,39
417525,28400,39
417546,30188,39
417548,32248,39
417611,32420,39
417613,29123,39
417662,29209,39
417696,30736,39
417772,30828,39
417845,32773,39
417867,28882,39
417902,30681,39
417923,27460,39
418027,30125,39
418065,29950,39
418090,29796,39
418093,32680,39
418193,30126,39
418214,30916,39
418245,29490,39
418409,30146,39
418489,27889,39
418694,28258,39
418698,31387,39
418867,31404,39
418912,29552,39
419111,20312,40
419466,21143,40
420074,21091,40
420078,23785,40
420227,21938,40
420496,22967,40
420577,21646,40
420693,21878,40
420739,21567,40
420874,24243,40
420927,19982,40
420949,19172,40
420963,23274,40
421044,20331,40
421051,22933,40
421115,22091,40
421148,19492,40
421213,22028,40
421276,22663,40
421285,23143,40
421291,20691,40
421298,21791,40
421345,20701,40
421368,21741,40
421372,21466,40
421434,20436,40
421444,18792,40
421451,22540,40
421456,20890,40
421464,22329,40
421481,21031,40
421497,23060,40
421506,21763,40
421516,20855,40
421526,20884,40
421544,23139,40
421578,23594,40
421604,22966,40
421615,21789,40
421621,24178,40
421632,23295,40
421633,21882,40
421635,20412,40
421663,21808,40
421663,23963,40
421674,20016,40
421701,22153,40
421719,21207,40
421722,23462,40
421734,21704,40
421747,22573,40
421754,20243,40
421758,22478,40
421764,22189,40
421767,19261,40
421768,21733,40
421776,20634,40
421776,21593,40
421788,19893,40
421795,19896,40
421802,20056,40
421818,20158,40
421825,19703,40
421826,19685,40
421834,23682,40
421840,21868,40
421843,20507,40
421855,21479,40
421874,23439,40
421890,21147,40
421911,22033,40
421913,20458,40
421930,21079,40
421936,21776,40
421944,21373,40
421947,21901,40
421952,20101,40
421959,22875,40
421966,21835,40
421967,18123,40
421978,21298,40
421982,20148,40
422009,20262,40
422013,17939,40
422017,22531,40
422037,21254,40
422037,21435,40
422044,21606,40
422049,21125,40
422054,23743,40
422054,21736,40
422072,21446,40
422080,19397,40
422090,20248,40
422100,18970,40
422109,22947,40
422116,20873,40
81503,75359,4
81508,74351,4
81510,75062,4
81517,76941,4
81520,75665,4
81521,74632,4
81521,74616,4
81522,76456,4
81528,74691,4
81529,73794,4
81529,75744,4
81541,73697,4
81543,74141,4
81548,76971,4
81562,75462,4
81573,76846,4
81574,75791,4
81575,73425,4
81575,73730,4
81580,74034,4
81582,73877,4
81582,73634,4
81591,78447,4
81601,74026,4
81606,75151,4
81607,75585,4
81607,73395,4
81610,78093,4
81614,77159,4
81616,76848,4
81617,75186,4
81625,76420,4
81629,73882,4
81636,77383,4
81638,78507,4
81640,77768,4
81657,77422,4
81660,73767,4
81668,75086,4
81674,76232,4
81682,74737,4
81687,76170,4
81691,75375,4
81696,77096,4
81697,77649,4
81709,78649,4
81717,75758,4
81718,76752,4
81723,76847,4
81729,77938,4
81731,75104,4
81731,77623,4
81732,77434,4
81732,76566,4
81736,75966,4
81737,76755,4
81739,76289,4
81750,77616,4
81756,75910,4
81760,73970,4
81763,75062,4
81763,75725,4
81765,74416,4
81769,75698,4
81770,77677,4
81788,74512,4
81788,77798,4
81798,75859,4
81799,73212,4
81800,77924,4
81806,73732,4
81815,76065,4
81825,71748,4
81827,74794,4
81836,75792,4
81844,73603,4
81850,73808,4
81853,77329,4
81854,73664,4
81854,75584,4
81862,75817,4
81865,76643,4
81866,77025,4
81867,75801,4
81875,76050,4
81876,78974,4
81877,74806,4
81884,75727,4
81887,75374,4
81893,74817,4
81898,77316,4
81902,75860,4
81917,74531,4
81921,75658,4
81933,77053,4
81934,74735,4
81935,78796,4
81938,75397,4
81940,76550,4
81949,74283,4
81949,77675,4
81950,77244,4
81957,74839,4
81959,75874,4
81959,74427,4
81963,78816,4
81968,75808,4
81973,76040,4
81975,73373,4
81975,76481,4
81977,75881,4
81981,75759,4
81981,75425,4
81990,75678,4
81998,75822,4
81999,75757,4
82008,73949,4
82011,74892,4
82014,75826,4
82015,75815,4
82016,74693,4
82021,77431,4
82026,75902,4
82027,77361,4
82027,78356,4
82027,77195,4
82030,75631,4
82046,75365,4
82049,75294,4
82055,75767,4
82060,77736,4
82060,73913,4
82060,74576,4
82063,76856,4
82065,75807,4
82069,77579,4
82075,75208,4
82076,74325,4
82079,74595,4
82080,75554,4
82083,76207,4
82086,78456,4
82088,75253,4
82088,77191,4
82089,76726,4
82096,73428,4
82097,72236,4
82098,73478,4
82098,76513,4
82099,77779,4
82100,72956,4
82101,76004,4
82102,75493,4
82112,74266,4
82115,76586,4
82120,75176,4
82121,75744,4
82125,76518,4
82130,77986,4
82132,74694,4
82133,77263,4
82135,74581,4
82137,77018,4
82147,74979,4
82148,78350,4
82149,74491,4
82151,76543,4
82156,75292,4
82160,75608,4
82163,77501,4
82165,75335,4
82168,76769,4
82170,76058,4
82172,75222,4
82173,75405,4
82174,75953,4
82178,77772,4
82193,77535,4
82196,75588,4
82197,74880,4
82198,75869,4
82206,76202,4
82208,76279,4
82212,74140,4
82213,74261,4
82213,74019,4
82218,74555,4
82220,77231,4
82226,75704,4
82226,75592,4
82227,77168,4
82229,74589,4
82240,76776,4
82240,75522,4
82257,74753,4
82267,75558,4
82272,75538,4
82273,75508,4
82273,74807,4
82278,74795,4
82278,75721,4
82279,77154,4
82285,78063,4
82286,76148,4
82286,74449,4
82287,75457,4
82296,76462,4
82304,75368,4
82304,77740,4
82305,76776,4
82305,76131,4
82310,75596,4
82324,73944,4
82326,70996,4
82336,78235,4
82341,74640,4
82358,76190,4
82365,72149,4
82367,76990,4
82367,77062,4
82368,76745,4
82370,79063,4
82377,76234,4
82383,74218,4
82384,76080,4
82385,79034,4
82387,75466,4
82393,74144,4
82402,76626,4
82404,75731,4
82407,76844,4
82409,75123,4
82435,74544,4
82447,74488,4
82448,77293,4
82450,74431,4
82452,76916,4
82452,75934,4
82468,76830,4
82468,76069,4
82470,76418,4
82477,75036,4
82480,78422,4
82485,74344,4
82487,73385,4
82496,74211,4
82499,72728,4
82499,77116,4
82501,75264,4
82506,76027,4
82518,76525,4
82518,74932,4
82522,75609,4
82523,73821,4
82529,74460,4
82536,79400,4
82536,77190,4
82545,73584,4
82561,76620,4
82562,76359,4
82569,74959,4
82571,75597,4
82590,76010,4
82594,76365,4
82599,77160,4
82603,78579,4
82605,74379,4
82606,77312,4
82606,77521,4
82609,73395,4
82612,74916,4
82614,75236,4
82615,76298,4
82621,75857,4
82622,77806,4
82628,76843,4
82628,75164,4
82629,75742,4
82630,75113,4
82637,78949,4
82637,77282,4
82650,75444,4
82653,75771,4
82672,76597,4
82674,75197,4
82679,76287,4
82682,76248,4
82682,74896,4
82683,77731,4
82683,75045,4
82685,73476,4
82691,76092,4
82713,75575,4
82725,77247,4
82726,77837,4
82727,75978,4
82730,75965,4
82730,74114,4
82732,74566,4
82741,75115,4
82744,74417,4
82748,74951,4
82755,74177,4
82764,74712,4
82766,76963,4
82769,79967,4
82774,78195,4
82785,75972,4
82787,75983,4
82794,77227,4
82795,75100,4
82798,76818,4
82801,75301,4
82802,76672,4
82807,76359,4
82812,73287,4
82816,77693,4
82825,73779,4
82826,76074,4
82826,76029,4
82827,78171,4
82829,76556,4
82837,75754,4
82838,74423,4
82839,74832,4
82840,75770,4
82842,77167,4
82842,75202,4
82843,76779,4
82848,76397,4
82850,77083,4
82850,76380,4
82852,75108,4
82853,78485,4
82856,75405,4
82858,75297,4
82858,74306,4
82859,76062,4
82868,73695,4
82869,76102,4
82871,75869,4
82875,75184,4
82884,75446,4
82887,75711,4
82888,74379,4
82889,76380,4
82893,74670,4
82905,74668,4
82905,76627,4
82909,75003,4
82909,77312,4
82914,72754,4
82926,75250,4
82933,73000,4
82934,74393,4
82934,76086,4
82934,76134,4
82944,75924,4
82955,76759,4
82975,72632,4
82979,74087,4
82980,75532,4
82983,75007,4
82998,73133,4
422129,22576,40
422146,20540,40
422148,20686,40
422150,21624,40
422150,20727,40
422155,20632,40
422155,19917,40
422183,23431,40
422184,21789,40
422184,17460,40
422193,22995,40
422194,20855,40
422197,19909,40
422206,21398,40
422212,21323,40
422213,24240,40
422230,22618,40
422240,23994,40
422243,20512,40
422245,21288,40
422246,22817,40
422248,19412,40
422253,21465,40
422258,22815,40
422258,22340,40
422264,21903,40
422288,19416,40
422289,19621,40
422289,21526,40
422295,21878,40
422297,22364,40
422319,23269,40
422329,21165,40
422338,22454,40
422352,20986,40
422371,20543,40
422379,21893,40
422385,21850,40
422388,22841,40
422397,19579,40
422398,22826,40
422407,20247,40
422407,18904,40
422418,19859,40
422429,19989,40
422431,22663,40
422438,23386,40
422445,19870,40
422455,21828,40
422457,20133,40
422473,21681,40
422474,19768,40
422475,20516,40
422481,23723,40
422482,20365,40
422491,20131,40
422503,19667,40
422504,19176,40
422508,22768,40
422512,20504,40
422517,21128,40
422524,22069,40
422532,20632,40
422537,21741,40
422538,20258,40
422551,21337,40
422553,21034,40
422564,19939,40
422566,20693,40
422571,24069,40
422590,22373,40
422591,20830,40
422593,20776,40
422601,20496,40
422602,22352,40
422614,20845,40
422615,19722,40
422616,19415,40
422628,21523,40
422632,21674,40
422635,22568,40
422639,19483,40
422640,19580,40
422646,20016,40
422673,21528,40
422674,19118,40
422682,24244,40
422694,19487,40
422710,21366,40
422712,20238,40
422717,21926,40
422728,22301,40
422736,19234,40
422740,21093,40
422741,20251,40
422756,21659,40
422758,23171,40
422761,20986,40
422772,18441,40
422779,21042,40
422782,19463,40
422782,21040,40
422786,22330,40
422791,20923,40
422793,20556,40
422798,20260,40
422799,19438,40
422801,20541,40
422801,21200,40
422803,21592,40
422806,19673,40
422809,20981,40
422821,21001,40
422828,23254,40
422831,22561,40
422838,22385,40
422848,22836,40
422852,19788,40
422858,20346,40
422860,22228,40
422864,22619,40
422867,18575,40
422869,21077,40
422870,19560,40
422873,21813,40
422880,21930,40
422886,20591,40
422916,21465,40
422920,22971,40
422930,23318,40
422932,21060,40
422935,21495,40
422949,23257,40
422954,22640,40
422956,22199,40
422960,20693,40
422963,22009,40
422971,23600,40
422973,21901,40
422991,23366,40
423000,23885,40
423005,21462,40
423008,21423,40
423010,20585,40
423015,21177,40
423025,24621,40
423025,22139,40
423034,20759,40
423041,21071,40
423046,22551,40
423063,20190,40
423065,20916,40
423077,22915,40
423078,23660,40
423084,21211,40
423097,21753,40
423106,24794,40
423113,21644,40
423113,21151,40
423120,22565,40
423134,22116,40
423136,20818,40
423137,22344,40
423148,23230,40
423157,22768,40
423176,20551,40
423185,18991,40
423188,20694,40
423192,19526,40
423194,21692,40
423194,22240,40
423195,20355,40
423201,20439,40
423202,19790,40
423205,19360,40
423209,20322,40
423229,22063,40
423229,22615,40
423235,24528,40
423243,21964,40
423246,21248,40
423249,22685,40
423252,22995,40
423257,21234,40
423269,23397,40
423271,19280,40
423273,19953,40
423275,22389,40
423277,23230,40
423283,21566,40
423285,23394,40
423291,24349,40
423293,19101,40
423296,20878,40
423299,20539,40
423301,22049,40
423302,20343,40
423314,21958,40
423315,21610,40
423315,22669,40
423317,18137,40
423323,23442,40
423335,19029,40
423343,20932,40
423347,21832,40
423353,23230,40
423355,20594,40
423363,19727,40
423364,20917,40
423365,22107,40
423366,22626,40
423368,21556,40
423369,19566,40
423374,19977,40
423379,19438,40
423379,21544,40
423384,21440,40
423405,19574,40
423425,20304,40
423425,21284,40
423425,20007,40
423427,22110,40
423431,20660,40
423442,20917,40
423456,21788,40
423457,22716,40
423476,22706,40
423481,23790,40
423486,20890,40
423493,21708,40
423496,24057,40
423498,22859,40
423508,21725,40
423510,21575,40
423510,23643,40
423516,22077,40
423519,22656,40
423521,22548,40
423525,19908,40
423525,19364,40
423528,21919,40
423530,18299,40
423538,20846,40
423539,23439,40
423540,18538,40
423540,24622,40
423554,19455,40
423558,20876,40
423562,22785,40
423564,22563,40
423567,20366,40
423568,18907,40
423575,23613,40
423582,20993,40
423590,20387,40
423592,22876,40
423599,23484,40
423599,20145,40
423603,23379,40
423606,20264,40
423609,22173,40
423617,20820,40
423619,24254,40
423620,19366,40
423623,21973,40
423625,23088,40
423630,19645,40
423633,23531,40
423633,18045,40
423634,20086,40
423636,21174,40
423637,18707,40
423639,21468,40
423641,22456,40
423647,22981,40
423650,20478,40
423651,20693,40
423652,19830,40
423655,22855,40
423656,23043,40
423662,21309,40
423664,20260,40
423668,21449,40
423671,19958,40
423674,22186,40
423690,22321,40
423691,21830,40
423695,23420,40
423696,25352,40
423708,23192,40
423710,17888,40
423713,20592,40
423713,22938,40
423718,18979,40
423719,20719,40
423720,18785,40
423722,20676,40
423725,22673,40
423731,22129,40
423734,22304,40
423735,19010,40
423740,20376,40
423747,21343,40
423753,19861,40
423757,19352,40
423758,21806,40
423760,21238,40
423768,19643,40
423769,23530,40
423770,22125,40
423774,22029,40
423784,22950,40
423792,23379,40
423794,21315,40
423796,22309,40
423800,21877,40
423804,19135,40
423804,21128,40
423805,21392,40
423806,23864,40
423808,18945,40
423817,21254,40
423819,19598,40
423824,21048,40
423826,20863,40
423826,23591,40
423844,20609,40
423846,22700,40
423847,22142,40
423850,18568,40
423858,24216,40
423860,20672,40
423864,21255,40
423864,21972,40
423870,22333,40
423878,22353,40
423880,18631,40
423888,20081,40
423889,24944,40
423890,21460,40
423897,21959,40
423899,18420,40
423903,22530,40
423916,22348,40
423922,21769,40
423926,21011,40
423928,20166,40
423929,20380,40
423937,21333,40
423938,21305,40
423940,21773,40
423955,20364,40
423957,21070,40
423958,18558,40
423959,21548,40
423961,23756,40
423963,22710,40
423963,22330,40
423966,21025,40
423971,20926,40
423976,20846,40
423981,22125,40
423983,21115,40
423983,22658,40
423986,20072,40
423996,22872,40
423998,21344,40
424000,20502,40
424002,25099,40
424005,19621,40
424009,21892,40
424009,21102,40
424010,19520,40
424013,23310,40
424018,21714,40
424021,22095,40
424036,23032,40
424038,21938,40
424039,22439,40
424042,21744,40
424044,18784,40
424050,20345,40
424056,24455,40
424058,23066,40
424058,19342,40
424063,23698,40
424068,18918,40
424073,21924,40
424074,23339,40
424087,21917,40
424091,22163,40
424092,19706,40
424092,20131,40
424096,19005,40
424098,21515,40
424101,22056,40
424105,21307,40
424107,18772,40
424116,23071,40
424119,19787,40
424120,22211,40
424123,22437,40
424124,21376,40
424134,24173,40
424138,22647,40
424147,16737,40
424150,20018,40
424158,23556,40
424165,21045,40
424174,21652,40
424179,24183,40
424180,20756,40
424185,21646,40
424186,23722,40
424195,22326,40
424196,20269,40
424200,19994,40
424200,23830,40
424207,19634,40
424220,22847,40
424222,19598,40
424223,18856,40
424224,22472,40
424224,23975,40
424225,22459,40
424232,19907,40
424233,22701,40
424234,21206,40
424247,22445,40
424247,21801,40
424249,22705,40
424255,20230,40
424259,20310,40
424267,20902,40
424272,19933,40
424283,20340,40
424283,22377,40
424283,21307,40
424288,23177,40
424305,26175,40
424306,21264,40
424309,22617,40
424314,21508,40
424318,22771,40
424325,24190,40
424333,18798,40
424333,20921,40
424338,20309,40
424344,22420,40
424344,21243,40
424353,23785,40
424357,21722,40
424360,22318,40
424364,23568,40
424364,18670,40
424371,22142,40
424376,22674,40
424377,19691,40
424378,22693,40
424379,22431,40
424395,20693,40
424396,18205,40
424397,19684,40
424401,21122,40
424407,20996,40
424413,21435,40
424414,21874,40
424415,19825,40
424415,20572,40
424428,20913,40
424434,23380,40
424437,22562,40
424442,18952,40
424444,21578,40
424445,21830,40
424445,22591,40
424445,22821,40
424450,22746,40
424454,20363,40
424455,20156,40
424458,20262,40
424460,20897,40
424475,22150,40
424476,21913,40
424478,18651,40
424479,23191,40
424480,22829,40
424487,19346,40
424489,20532,40
424495,18890,40
424496,24275,40
424501,21779,40
424502,22137,40
424503,22598,40
424510,23729,40
424516,22243,40
424517,20831,40
424517,23008,40
424520,21850,40
424522,19465,40
424524,21961,40
424530,21993,40
424531,22698,40
424533,22766,40
424534,21566,40
424537,21816,40
424538,17839,40
424539,20994,40
424550,20394,40
424554,23010,40
424564,20068,40
424566,24459,40
424573,21602,40
424574,22755,40
424574,22549,40
424577,20747,40
424578,19195,40
424578,23259,40
424578,21629,40
424579,21636,40
424581,19830,40
424582,21633,40
424588,21441,40
424589,20252,40
424596,21232,40
424606,20067,40
424609,22839,40
424610,17856,40
424610,21639,40
424612,19203,40
424613,21873,40
424616,22955,40
424619,22404,40
424619,19876,40
424621,22159,40
424623,19805,40
424624,21065,40
424626,22034,40
424626,22557,40
424629,21299,40
424642,21381,40
424653,21716,40
424655,26650,40
424663,20749,40
424668,19779,40
424671,23076,40
424674,23332,40
424676,22090,40
424682,19880,40
424694,23467,40
424698,19079,40
424699,25136,40
424701,21100,40
424703,21328,40
424709,21887,40
424713,22459,40
424713,18381,40
424716,22577,40
424724,22377,40
424733,18102,40
424742,22334,40
424743,20947,40
424745,21732,40
424749,18622,40
424751,19203,40
424754,20400,40
424755,21296,40
424755,21988,40
424756,20129,40
424761,19003,40
424764,24139,40
424765,19722,40
424774,17005,40
424774,23464,40
424783,25121,40
424784,18000,40
424785,22046,40
424787,24541,40
424796,22533,40
424811,22795,40
424816,21488,40
424838,21146,40
424838,16698,40
424847,22272,40
424850,21571,40
424869,20062,40
424884,21148,40
424889,22072,40
424896,22781,40
424901,21152,40
424907,23088,40
424909,22355,40
424914,23395,40
424917,21832,40
424918,20978,40
424934,19739,40
424937,19299,40
424937,23753,40
424939,19180,40
424940,20570,40
424940,20875,40
424944,20191,40
424948,19476,40
424948,23321,40
424950,20576,40
424951,17440,40
424955,21568,40
424959,21500,40
424960,19861,40
424973,21343,40
424975,22721,40
424976,19558,40
424977,20974,40
424979,21544,40
424980,21441,40
424983,21847,40
424987,20764,40
424994,21416,40
424997,19681,40
424999,21226,40
425006,20194,40
425012,24064,40
425012,20463,40
425021,20747,40
425026,20984,40
425031,22905,40
425033,20541,40
425033,21072,40
425034,21265,40
425035,18560,40
425046,20288,40
425048,23432,40
425064,22199,40
425070,18758,40
425081,21743,40
425087,22197,40
425087,21020,40
425089,19182,40
425093,21566,40
425093,20546,40
425098,21941,40
425099,22647,40
425099,23256,40
425103,20814,40
425104,21210,40
425114,20780,40
425114,21716,40
425117,24506,40
425118,20176,40
425121,23022,40
425129,19928,40
425137,22270,40
425137,22795,40
425139,20892,40
425140,21411,40
425143,22817,40
425153,21512,40
425162,23952,40
425174,21483,40
425183,20190,40
425186,22300,40
425189,24017,40
425194,23231,40
425198,19559,40
425199,21769,40
425200,21129,40
425201,24731,40
425203,23137,40
425206,22899,40
425208,19927,40
425211,22514,40
425222,22526,40
425240,24738,40
425242,20831,40
425253,22300,40
425264,23403,40
425266,22445,40
425267,20815,40
425274,22046,40
425275,20335,40
425277,22102,40
425277,18804,40
425279,21611,40
425286,20758,40
425293,19173,40
425294,20624,40
425301,22619,40
425308,19341,40
425312,24392,40
425316,21775,40
425316,21319,40
425320,19594,40
425323,20880,40
425334,23110,40
425339,22658,40
425342,20432,40
425350,21414,40
425354,21748,40
425356,19768,40
425358,21473,40
425359,21901,40
425361,20094,40
425367,21727,40
425370,22088,40
425372,22029,40
425387,23199,40
425407,23496,40
425407,20014,40
425414,22671,40
425430,23051,40
425437,22525,40
425438,20767,40
425445,20523,40
425461,21285,40
425465,21350,40
425465,21800,40
425466,21921,40
425466,20243,40
425476,23885,40
425478,23166,40
425485,20394,40
425486,20998,40
425498,18629,40
425498,20726,40
425510,21091,40
425511,20386,40
425518,20999,40
425522,20778,40
425524,21620,40
425526,20369,40
425537,21383,40
425540,21516,40
425542,21369,40
425554,22595,40
425561,20317,40
425561,20372,40
425566,23701,40
425574,20033,40
425585,23469,40
425600,20150,40
425606,23077,40
425611,20899,40
425613,18532,40
425616,21309,40
425625,23120,40
425630,19723,40
425633,20472,40
425634,20521,40
425642,22535,40
425642,18540,40
425644,20891,40
